TripCode,Time,SampleID,Depth,Nitrate,Phosphate,Silicate
MAI20210531,5/31/2021,MAI20210531_75,75,3.2,0.35,1.2
MAI20210531,5/31/2021,MAI20210531_85,85,3.2,0.35,1.5
MAI20210625,6/25/2021,MAI20210625_0,0,3.5,0.36,1.1
MAI20210625,6/25/2021,MAI20210625_10,10,3.5,0.37,1.1
MAI20210625,6/25/2021,MAI20210625_20,20,3.5,0.35,1.1
MAI20210625,6/25/2021,MAI20210625_30,30,3.6,0.36,1.1
MAI20210625,6/25/2021,MAI20210625_40,40,3.6,0.37,1.2
MAI20210625,6/25/2021,MAI20210625_50,50,3.6,0.37,1.2
MAI20210625,6/25/2021,MAI20210625_60,60,3.7,0.4,1.3
MAI20210625,6/25/2021,MAI20210625_75,75,3.8,0.4,1.3
MAI20210625,6/25/2021,MAI20210625_85,85,3.8,0.41,1.4
MAI20210809,8/9/2021,MAI20210809_0,0,4.0,0.41,1.1
MAI20210809,8/9/2021,MAI20210809_10,10,4.0,0.41,1.1
MAI20210809,8/9/2021,MAI20210809_20,20,4.0,0.41,1.1
MAI20210809,8/9/2021,MAI20210809_30,30,4.0,0.41,1.2
MAI20210809,8/9/2021,MAI20210809_40,40,4.0,0.42,1.1
MAI20210809,8/9/2021,MAI20210809_50,50,4.0,0.41,1.1
MAI20210809,8/9/2021,MAI20210809_60,60,4.0,0.41,1.1
MAI20210809,8/9/2021,MAI20210809_75,75,4.0,0.41,1.1
MAI20210809,8/9/2021,MAI20210809_85,85,4.0,0.42,1.1
MAI20210831,9/1/2021,MAI20210831_0,0,3.0,0.35,1.0
MAI20210831,9/1/2021,MAI20210831_10,10,3.0,0.34,1.0
MAI20210831,9/1/2021,MAI20210831_20,20,3.0,0.34,0.9
MAI20210831,9/1/2021,MAI20210831_30,30,3.0,0.34,0.9
MAI20210831,9/1/2021,MAI20210831_40,40,3.0,0.33,0.9
MAI20210831,9/1/2021,MAI20210831_50,50,3.0,0.33,0.9
MAI20210831,9/1/2021,MAI20210831_60,60,2.9,0.34,0.9
MAI20210831,9/1/2021,MAI20210831_75,75,3.0,0.34,0.9
MAI20210831,9/1/2021,MAI20210831_85,85,2.9,0.32,0.9
MAI20210916,9/16/2021,MAI20210916_0,0,3.4,0.36,1.0
MAI20210916,9/16/2021,MAI20210916_10,10,3.4,0.36,1.0
MAI20210916,9/16/2021,MAI20210916_20,20,3.4,0.36,1.0
MAI20210916,9/16/2021,MAI20210916_30,30,3.5,0.38,1.0
MAI20210916,9/16/2021,MAI20210916_40,40,3.7,0.39,1.1
MAI20210916,9/16/2021,MAI20210916_50,50,4.0,0.41,1.2
MAI20210916,9/16/2021,MAI20210916_60,60,4.1,0.39,1.2
MAI20210916,9/16/2021,MAI20210916_75,75,2.9,0.35,0.9
MAI20210916,9/16/2021,MAI20210916_85,85,2.8,0.34,0.8
MAI20211031,11/1/2021,MAI20211031_0,0,1.0,0.22,0.4
MAI20211031,11/1/2021,MAI20211031_10,10,1.7,0.3,0.7
MAI20211031,11/1/2021,MAI20211031_20,20,1.8,0.29,0.7
MAI20211031,11/1/2021,MAI20211031_30,30,1.4,0.25,0.5
MAI20211031,11/1/2021,MAI20211031_40,40,1.5,0.27,0.6
MAI20211031,11/1/2021,MAI20211031_50,50,1.5,0.28,0.6
MAI20211031,11/1/2021,MAI20211031_60,60,1.3,0.24,0.5
MAI20211031,11/1/2021,MAI20211031_75,75,1.5,0.29,0.6
MAI20211031,11/1/2021,MAI20211031_85,85,1.4,0.26,0.6
MAI20211116,11/17/2021,MAI20211116_0,0,1.0,0.22,0.6
MAI20211116,11/17/2021,MAI20211116_10,10,0.8,0.2,0.5
MAI20211116,11/17/2021,MAI20211116_20,20,0.8,0.19,0.5
MAI20211116,11/17/2021,MAI20211116_30,30,0.9,0.19,0.5
MAI20211116,11/17/2021,MAI20211116_40,40,1.0,0.2,0.6
MAI20211116,11/17/2021,MAI20211116_50,50,1.4,0.24,0.8
MAI20211116,11/17/2021,MAI20211116_60,60,2.4,0.3,1.2
MAI20211116,11/17/2021,MAI20211116_75,75,3.0,0.34,1.4
MAI20211116,11/17/2021,MAI20211116_85,85,4.7,0.42,2.2
MAI20211214,12/15/2021,MAI20211214_0,0,0.1,0.15,0.0
MAI20211214,12/15/2021,MAI20211214_10,10,0.1,0.11,0.0
MAI20211214,12/15/2021,MAI20211214_20,20,0.9,0.22,0.2
MAI20211214,12/15/2021,MAI20211214_30,30,1.2,0.25,0.2
MAI20211214,12/15/2021,MAI20211214_40,40,4.2,0.39,1.2
MAI20211214,12/15/2021,MAI20211214_50,50,7.9,0.61,2.8
MAI20211214,12/15/2021,MAI20211214_60,60,8.4,0.64,3.0
MAI20211214,12/15/2021,MAI20211214_75,75,8.5,0.65,3.1
MAI20211214,12/15/2021,MAI20211214_85,85,8.5,0.67,3.1
MAI20220119,1/20/2022,MAI20220119_0,0,0.0,0.08,0.2
MAI20220119,1/20/2022,MAI20220119_10,10,0.0,0.07,0.2
MAI20220119,1/20/2022,MAI20220119_20,20,0.0,0.07,0.2
MAI20220119,1/20/2022,MAI20220119_30,30,0.2,0.1,0.4
MAI20220119,1/20/2022,MAI20220119_40,40,0.6,0.15,0.5
MAI20220119,1/20/2022,MAI20220119_50,50,0.9,0.22,0.7
MAI20220119,1/20/2022,MAI20220119_60,60,2.4,0.29,0.9
MAI20220119,1/20/2022,MAI20220119_75,75,5.7,0.51,2.5
MAI20220119,1/20/2022,MAI20220119_85,85,6.6,0.55,2.8
MAI20220310,3/11/2022,MAI20220310_0,0,0.0,0.11,0.0
MAI20220310,3/11/2022,MAI20220310_10,10,0.0,0.12,0.0
MAI20220310,3/11/2022,MAI20220310_20,20,0.0,0.13,0.0
MAI20220310,3/11/2022,MAI20220310_30,30,0.0,0.12,0.0
MAI20220310,3/11/2022,MAI20220310_40,40,0.4,0.15,0.2
MAI20220310,3/11/2022,MAI20220310_50,50,4.8,0.44,1.7
MAI20220310,3/11/2022,MAI20220310_60,60,8.9,0.69,3.1
MAI20220310,3/11/2022,MAI20220310_75,75,10.1,0.8,3.8
MAI20220310,3/11/2022,MAI20220310_85,85,10.5,0.83,3.9
MAI20220327,3/28/2022,MAI20220327_0,0,0.2,0.09,0.8
MAI20220327,3/28/2022,MAI20220327_10,10,0.2,0.08,0.7
MAI20220327,3/28/2022,MAI20220327_20,20,0.2,0.09,0.7
MAI20220327,3/28/2022,MAI20220327_30,30,0.2,0.08,0.5
MAI20220327,3/28/2022,MAI20220327_40,40,0.7,0.14,0.7
MAI20220327,3/28/2022,MAI20220327_50,50,2.6,0.26,1.1
MAI20220327,3/28/2022,MAI20220327_60,60,4.7,0.37,1.8
MAI20220327,3/28/2022,MAI20220327_75,75,8.4,0.61,3.2
MAI20220327,3/28/2022,MAI20220327_85,85,8.7,0.62,3.4
MAI20220510,5/10/2022,MAI20220510_0,0,1.8,0.22,1.0
MAI20220510,5/10/2022,MAI20220510_10,10,1.8,0.24,1.1
MAI20220510,5/10/2022,MAI20220510_20,20,1.8,0.23,1.0
MAI20220510,5/10/2022,MAI20220510_30,30,1.8,0.23,1.1
MAI20220510,5/10/2022,MAI20220510_40,40,1.8,0.23,1.0
MAI20220510,5/10/2022,MAI20220510_50,50,1.8,0.2,1.0
MAI20220510,5/10/2022,MAI20220510_60,60,1.8,0.22,1.0
MAI20220510,5/10/2022,MAI20220510_75,75,1.8,0.23,1.0
MAI20220510,5/10/2022,MAI20220510_85,85,1.8,0.23,1.1
MAI20220616,6/16/2022,MAI20220616_0,0,3.8,0.4,1.1
MAI20220616,6/16/2022,MAI20220616_10,10,3.8,0.4,1.1
MAI20220616,6/16/2022,MAI20220616_20,20,3.7,0.38,1.1
MAI20220616,6/16/2022,MAI20220616_30,30,3.5,0.34,1.0
MAI20220616,6/16/2022,MAI20220616_40,40,3.3,0.34,1.0
MAI20220616,6/16/2022,MAI20220616_50,50,3.2,0.34,1.0
MAI20220616,6/16/2022,MAI20220616_60,60,3.2,0.34,1.0
MAI20220616,6/16/2022,MAI20220616_75,75,3.2,0.33,1.1
MAI20220616,6/16/2022,MAI20220616_85,85,3.2,0.36,1.1
MAI20220704,7/4/2022,MAI20220704_0,0,4.1,0.41,1.1
MAI20220704,7/4/2022,MAI20220704_10,10,4.1,0.4,1.1
MAI20220704,7/4/2022,MAI20220704_20,20,4.1,0.4,1.1
MAI20220704,7/4/2022,MAI20220704_30,30,4.1,0.4,1.1
MAI20220704,7/4/2022,MAI20220704_40,40,4.1,0.4,1.1
MAI20220704,7/4/2022,MAI20220704_50,50,4.1,0.4,1.1
MAI20220704,7/4/2022,MAI20220704_60,60,4.1,0.41,1.1
MAI20220704,7/4/2022,MAI20220704_75,75,4.1,0.41,1.1
MAI20220704,7/4/2022,MAI20220704_85,85,4.1,0.4,1.1
MAI20220826,8/26/2022,MAI20220826_0,0,3.7,0.39,0.9
MAI20220826,8/26/2022,MAI20220826_10,10,3.7,0.38,0.9
MAI20220826,8/26/2022,MAI20220826_20,20,3.7,0.39,0.9
MAI20220826,8/26/2022,MAI20220826_30,30,3.7,0.39,0.9
MAI20220826,8/26/2022,MAI20220826_40,40,3.8,0.38,0.9
MAI20220826,8/26/2022,MAI20220826_50,50,3.8,0.38,0.9
MAI20220826,8/26/2022,MAI20220826_60,60,3.8,0.39,0.9
MAI20220826,8/26/2022,MAI20220826_75,75,3.7,0.37,0.9
MAI20220826,8/26/2022,MAI20220826_85,85,3.5,0.37,0.8
MAI20220919,9/20/2022,MAI20220919_0,0,3.1,0.33,0.9
MAI20220919,9/20/2022,MAI20220919_10,10,3.1,0.34,0.8
MAI20220919,9/20/2022,MAI20220919_20,20,3.1,0.34,0.9
MAI20220919,9/20/2022,MAI20220919_30,30,3.2,0.34,0.8
MAI20220919,9/20/2022,MAI20220919_40,40,4.4,0.43,1.2
MAI20220919,9/20/2022,MAI20220919_50,50,4.3,0.42,1.3
MAI20220919,9/20/2022,MAI20220919_60,60,3.7,0.4,1.2
MAI20220919,9/20/2022,MAI20220919_75,75,3.3,0.4,1.2
MAI20220919,9/20/2022,MAI20220919_85,85,3.3,0.39,1.2
MAI20221107,11/8/2022,MAI20221107_0,0,0.2,0.08,0.0
MAI20221107,11/8/2022,MAI20221107_10,10,0.4,0.15,0.3
MAI20221107,11/8/2022,MAI20221107_20,20,1.7,0.22,1.2
MAI20221107,11/8/2022,MAI20221107_30,30,1.7,0.23,1.1
MAI20221107,11/8/2022,MAI20221107_40,40,0.5,0.16,0.3
MAI20221107,11/8/2022,MAI20221107_50,50,1.7,0.23,0.6
MAI20221107,11/8/2022,MAI20221107_60,60,4.3,0.37,0.9
MAI20221107,11/8/2022,MAI20221107_75,75,6.0,0.51,2.2
MAI20221107,11/8/2022,MAI20221107_85,85,6.0,0.5,2.2
MAI20221123,11/24/2022,MAI20221123_0,0,1.2,0.2,0.5
MAI20221123,11/24/2022,MAI20221123_10,10,1.7,0.23,0.7
MAI20221123,11/24/2022,MAI20221123_20,20,1.6,0.21,0.7
MAI20221123,11/24/2022,MAI20221123_30,30,1.8,0.25,0.8
MAI20221123,11/24/2022,MAI20221123_40,40,2.0,0.26,0.9
MAI20221123,11/24/2022,MAI20221123_50,50,2.3,0.31,1.0
MAI20221123,11/24/2022,MAI20221123_60,60,2.5,0.3,1.1
MAI20221123,11/24/2022,MAI20221123_75,75,2.6,0.29,1.1
MAI20221123,11/24/2022,MAI20221123_85,85,2.7,0.3,1.2
MAI20221212,12/13/2022,MAI20221212_0,0,0.0,0.11,0.2
MAI20221212,12/13/2022,MAI20221212_10,10,0.0,0.11,0.2
MAI20221212,12/13/2022,MAI20221212_20,20,0.2,0.13,0.3
MAI20221212,12/13/2022,MAI20221212_30,30,0.5,0.16,0.5
MAI20221212,12/13/2022,MAI20221212_40,40,2.0,0.27,1.3
MAI20221212,12/13/2022,MAI20221212_50,50,2.2,0.27,1.3
MAI20221212,12/13/2022,MAI20221212_60,60,3.4,0.34,1.8
MAI20221212,12/13/2022,MAI20221212_75,75,6.7,0.55,3.0
MAI20221212,12/13/2022,MAI20221212_85,85,7.0,0.57,3.1
MAI20230111,1/12/2023,MAI20230111_0,0,0.0,0.12,0.3
MAI20230111,1/12/2023,MAI20230111_10,10,0.0,0.08,0.2
MAI20230111,1/12/2023,MAI20230111_20,20,0.0,0.1,0.0
MAI20230111,1/12/2023,MAI20230111_30,30,3.1,0.38,1.4
MAI20230111,1/12/2023,MAI20230111_40,40,6.3,0.58,2.6
MAI20230111,1/12/2023,MAI20230111_50,50,8.8,0.7,3.6
MAI20230111,1/12/2023,MAI20230111_60,60,8.9,0.71,3.7
MAI20230111,1/12/2023,MAI20230111_75,75,8.2,0.65,3.3
MAI20230111,1/12/2023,MAI20230111_85,85,9.1,0.72,3.7
MAI20230221,2/22/2023,MAI20230221_0,0,0.0,0.07,0.2
MAI20230221,2/22/2023,MAI20230221_10,10,0.0,0.05,0.2
MAI20230221,2/22/2023,MAI20230221_20,20,0.0,0.06,0.2
MAI20230221,2/22/2023,MAI20230221_30,30,0.0,0.06,0.2
MAI20230221,2/22/2023,MAI20230221_40,40,0.3,0.1,0.4
MAI20230221,2/22/2023,MAI20230221_50,50,0.3,0.11,0.4
MAI20230221,2/22/2023,MAI20230221_60,60,0.9,0.17,0.7
MAI20230221,2/22/2023,MAI20230221_75,75,3.8,0.38,2.1
MAI20230221,2/22/2023,MAI20230221_85,85,4.9,0.45,2.5
MAI20230322,3/23/2023,MAI20230322_0,0,0.1,0.08,0.3
MAI20230322,3/23/2023,MAI20230322_10,10,0.0,0.09,0.4
MAI20230322,3/23/2023,MAI20230322_20,20,0.0,0.09,0.3
MAI20230322,3/23/2023,MAI20230322_30,30,0.0,0.09,0.3
MAI20230322,3/23/2023,MAI20230322_40,40,0.3,0.1,0.4
MAI20230322,3/23/2023,MAI20230322_50,50,0.9,0.16,0.6
MAI20230322,3/23/2023,MAI20230322_60,60,2.4,0.29,1.3
MAI20230322,3/23/2023,MAI20230322_75,75,2.3,0.27,1.2
MAI20230322,3/23/2023,MAI20230322_85,85,2.5,0.29,1.3
MAI20230511,5/11/2023,MAI20230511_0,0,1.8,0.25,0.9
MAI20230511,5/11/2023,MAI20230511_10,10,1.8,0.27,0.9
MAI20230511,5/11/2023,MAI20230511_20,20,1.8,0.25,0.9
MAI20230511,5/11/2023,MAI20230511_30,30,1.8,0.26,0.9
MAI20230511,5/11/2023,MAI20230511_40,40,1.9,0.25,0.9
MAI20230511,5/11/2023,MAI20230511_50,50,1.9,0.23,0.9
MAI20230511,5/11/2023,MAI20230511_60,60,1.8,0.25,0.8
MAI20230511,5/11/2023,MAI20230511_75,75,2.2,0.28,0.8
MAI20230511,5/11/2023,MAI20230511_85,85,2.3,0.29,0.8
MAI20230613,6/13/2023,MAI20230613_0,0,2.2,0.3,0.9
MAI20230613,6/13/2023,MAI20230613_10,10,2.3,0.25,0.9
MAI20230613,6/13/2023,MAI20230613_20,20,,,
MAI20230613,6/13/2023,MAI20230613_30,30,2.3,0.26,0.9
MAI20230613,6/13/2023,MAI20230613_40,40,2.3,0.27,0.9
MAI20230613,6/13/2023,MAI20230613_50,50,2.3,0.3,0.9
MAI20230613,6/13/2023,MAI20230613_60,60,2.3,0.31,0.9
MAI20230613,6/13/2023,MAI20230613_75,75,2.3,0.31,0.9
MAI20230613,6/13/2023,MAI20230613_85,85,2.3,0.31,0.9
MAI20230810,8/11/2023,MAI20230810_0,0,2.5,0.32,0.9
MAI20230810,8/11/2023,MAI20230810_10,10,2.4,0.31,0.9
MAI20230810,8/11/2023,MAI20230810_20,20,2.4,0.31,0.8
MAI20230810,8/11/2023,MAI20230810_30,30,2.0,0.25,0.7
MAI20230810,8/11/2023,MAI20230810_40,40,2.0,0.27,0.7
MAI20230810,8/11/2023,MAI20230810_50,50,2.3,0.3,0.9
MAI20230810,8/11/2023,MAI20230810_60,60,2.3,0.32,0.9
MAI20230810,8/11/2023,MAI20230810_75,75,2.2,0.3,0.8
MAI20230810,8/11/2023,MAI20230810_85,85,2.2,0.3,0.9
MAI20230905,9/5/2023,MAI20230905_0,0,1.6,0.27,0.2
MAI20230905,9/5/2023,MAI20230905_10,10,1.6,0.29,0.2
MAI20230905,9/5/2023,MAI20230905_20,20,1.6,0.27,0.2
MAI20230905,9/5/2023,MAI20230905_30,30,1.6,0.28,0.2
MAI20230905,9/5/2023,MAI20230905_40,40,1.7,0.28,0.2
MAI20230905,9/5/2023,MAI20230905_50,50,1.7,0.28,0.2
MAI20230905,9/5/2023,MAI20230905_60,60,0.6,0.22,0.0
MAI20230905,9/5/2023,MAI20230905_75,75,0.7,0.22,0.0
MAI20230905,9/5/2023,MAI20230905_85,85,1.0,0.26,0.2
MAI20231018,10/19/2023,MAI20231018_0,0,1.0,0.21,0.5
MAI20231018,10/19/2023,MAI20231018_10,10,1.1,0.23,0.5
MAI20231018,10/19/2023,MAI20231018_20,20,1.4,0.31,0.5
MAI20231018,10/19/2023,MAI20231018_30,30,1.4,0.26,0.4
MAI20231018,10/19/2023,MAI20231018_40,40,1.9,0.32,0.7
MAI20231018,10/19/2023,MAI20231018_50,50,1.8,0.32,0.7
MAI20231018,10/19/2023,MAI20231018_60,60,1.2,0.26,0.5
MAI20231018,10/19/2023,MAI20231018_75,75,0.9,0.28,0.4
MAI20231018,10/19/2023,MAI20231018_85,85,0.7,0.24,0.4
MAI20231119,11/20/2023,MAI20231119_0,0,0.0,0.15,0.3
MAI20231119,11/20/2023,MAI20231119_10,10,0.0,0.16,0.3
MAI20231119,11/20/2023,MAI20231119_20,20,0.0,0.18,0.3
MAI20231119,11/20/2023,MAI20231119_30,30,0.0,0.15,0.2
MAI20231119,11/20/2023,MAI20231119_40,40,1.0,0.29,0.3
MAI20231119,11/20/2023,MAI20231119_50,50,1.5,0.26,0.4
MAI20231119,11/20/2023,MAI20231119_60,60,3.0,0.43,2.0
MAI20231119,11/20/2023,MAI20231119_75,75,3.0,0.43,2.0
MAI20231119,11/20/2023,MAI20231119_85,85,3.0,0.43,2.0
MAI20231204,12/5/2023,MAI20231204_0,0,0.2,0.14,0.5
MAI20231204,12/5/2023,MAI20231204_10,10,0.1,0.16,0.6
MAI20231204,12/5/2023,MAI20231204_20,20,0.7,0.17,0.8
MAI20231204,12/5/2023,MAI20231204_30,30,3.9,0.38,1.8
MAI20231204,12/5/2023,MAI20231204_40,40,5.7,0.5,2.2
MAI20231204,12/5/2023,MAI20231204_50,50,9.3,0.72,3.3
MAI20231204,12/5/2023,MAI20231204_60,60,9.8,0.74,3.4
MAI20231204,12/5/2023,MAI20231204_75,75,9.8,0.74,3.4
MAI20231204,12/5/2023,MAI20231204_85,85,9.9,0.76,3.4
